"id";"address";"exchanged"
261;"131.243.94.187";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
262;"128.3.188.183";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
263;"131.243.13.25";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
264;"131.243.219.179";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
265;"204.52.76.145";"{""Volume"": 1656, ""Protocole"": {""HTTP"": {""Nombrein"": 18, ""Volumeout"": 660, ""Nombreout"": 12, ""Volumein"": 996}}, ""id"": null}"
266;"224.0.0.1";"{""Volume"": 340, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 340}}, ""id"": null}"
267;"208.166.7.212";"{""Volume"": 1382, ""Protocole"": {""HTTP"": {""Nombrein"": 13, ""Volumeout"": 664, ""Nombreout"": 12, ""Volumein"": 718}}, ""id"": null}"
268;"131.243.62.31";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
269;"128.3.209.215";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
270;"128.3.191.71";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
271;"131.243.127.47";"{""Volume"": 42, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 0}}}"
272;"131.243.88.197";"{""Volume"": 2604, ""Protocole"": {""Autre"": {""Nombrein"": 4, ""Volumeout"": 2436, ""Nombreout"": 58, ""Volumein"": 168}}}"
273;"128.3.242.89";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
274;"131.243.106.8";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
275;"131.243.141.88";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
276;"131.243.219.29";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
277;"128.3.48.71";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
278;"58.247.198.252";"{""Volume"": 1244, ""Protocole"": {""HTTP"": {""Nombrein"": 12, ""Volumeout"": 556, ""Nombreout"": 10, ""Volumein"": 688}}, ""id"": null}"
279;"128.3.161.221";"{""Volume"": 120, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 66}}}"
280;"128.3.161.223";"{""Volume"": 21010, ""Protocole"": {""Autre"": {""Nombrein"": 199, ""Volumeout"": 10140, ""Nombreout"": 190, ""Volumein"": 10670}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""SMB"": {""Nombrein"": 1, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 62}}, ""id"": null}"
281;"128.3.23.58";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 252, ""Nombreout"": 6, ""Volumein"": 84}}}"
282;"58.247.182.244";"{""Volume"": 11874, ""Protocole"": {""HTTP"": {""Nombrein"": 65, ""Volumeout"": 8340, ""Nombreout"": 154, ""Volumein"": 3534}}, ""id"": null}"
283;"196.138.59.186";"{""Volume"": 660, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 328, ""Nombreout"": 6, ""Volumein"": 332}}, ""id"": null}"
284;"128.3.161.165";"{""Volume"": 5706, ""Protocole"": {""Autre"": {""Nombrein"": 44, ""Volumeout"": 2322, ""Nombreout"": 43, ""Volumein"": 2376}, ""ICMP"": {""Nombrein"": 12, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 504}}, ""id"": null}"
285;"205.0.3.139";"{""Volume"": 4450, ""Protocole"": {""HTTP"": {""Nombrein"": 37, ""Volumeout"": 2408, ""Nombreout"": 44, ""Volumein"": 2042}}, ""id"": null}"
286;"131.243.146.223";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
287;"128.3.255.20";"{""Volume"": 378, ""Protocole"": {""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}}}"
288;"192.146.84.231";"{""Volume"": 43918, ""Protocole"": {""HTTP"": {""Nombrein"": 349, ""Volumeout"": 24596, ""Nombreout"": 454, ""Volumein"": 19322}}, ""id"": null}"
289;"128.3.204.24";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
290;"128.3.188.142";"{""Volume"": 1014, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 478, ""Nombreout"": 9, ""Volumein"": 536}}, ""id"": null}"
291;"128.3.242.18";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
292;"128.3.194.57";"{""Volume"": 420, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 0}}}"
293;"131.243.143.244";"{""Volume"": 588, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 588, ""Nombreout"": 14, ""Volumein"": 0}}}"
294;"131.243.95.212";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
295;"128.3.164.15";"{""Volume"": 31676, ""Protocole"": {""IMAPS"": {""Nombrein"": 237, ""Volumeout"": 12436, ""Nombreout"": 230, ""Volumein"": 12814}, ""IMAP"": {""Nombrein"": 53, ""Volumeout"": 3564, ""Nombreout"": 66, ""Volumein"": 2862}}, ""id"": null}"
296;"131.243.107.192";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
297;"128.3.161.5";"{""Volume"": 95114, ""Protocole"": {""Autre"": {""Nombrein"": 867, ""Volumeout"": 47584, ""Nombreout"": 868, ""Volumein"": 47530}}, ""id"": null}"
298;"131.243.106.131";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
299;"218.131.115.53";"{""Volume"": 51352, ""Protocole"": {""HTTP"": {""Nombrein"": 405, ""Volumeout"": 28922, ""Nombreout"": 535, ""Volumein"": 22430}}, ""id"": null}"
300;"128.3.161.9";"{""Volume"": 3520, ""Protocole"": {""Autre"": {""Nombrein"": 32, ""Volumeout"": 1760, ""Nombreout"": 32, ""Volumein"": 1760}}, ""id"": null}"
301;"218.131.115.51";"{""Volume"": 486, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 162, ""Nombreout"": 3, ""Volumein"": 324}}, ""id"": null}"
302;"128.3.162.119";"{""Volume"": 186, ""Protocole"": {""Autre"": {""Nombrein"": 3, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 186}}, ""id"": null}"
303;"131.243.93.244";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
304;"77.131.120.191";"{""Volume"": 1798, ""Protocole"": {""HTTP"": {""Nombrein"": 10, ""Volumeout"": 1250, ""Nombreout"": 23, ""Volumein"": 548}}, ""id"": null}"
305;"58.247.198.248";"{""Volume"": 664, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 332, ""Nombreout"": 6, ""Volumein"": 332}}, ""id"": null}"
306;"131.243.142.247";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
307;"128.3.255.214";"{""Volume"": 3064, ""Protocole"": {""Autre"": {""Nombrein"": 21, ""Volumeout"": 1284, ""Nombreout"": 24, ""Volumein"": 1122}, ""ICMP"": {""Nombrein"": 7, ""Volumeout"": 364, ""Nombreout"": 8, ""Volumein"": 294}}, ""id"": null}"
346;"118.141.186.207";"{""Volume"": 1420, ""Protocole"": {""HTTP"": {""Nombrein"": 13, ""Volumeout"": 702, ""Nombreout"": 13, ""Volumein"": 718}}, ""id"": null}"
347;"131.243.142.7";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
308;"128.3.255.212";"{""Volume"": 188740, ""Protocole"": {""Autre"": {""Nombrein"": 2049, ""Volumeout"": 68062, ""Nombreout"": 1261, ""Volumein"": 110634}, ""SMTP"": {""Nombrein"": 25, ""Volumeout"": 2708, ""Nombreout"": 50, ""Volumein"": 1358}, ""HTTP"": {""Nombrein"": 7, ""Volumeout"": 1688, ""Nombreout"": 28, ""Volumein"": 386}, ""IMAP"": {""Nombrein"": 4, ""Volumeout"": 270, ""Nombreout"": 5, ""Volumein"": 216}, ""LDAP"": {""Nombrein"": 39, ""Volumeout"": 1304, ""Nombreout"": 24, ""Volumein"": 2114}}, ""id"": null}"
309;"128.3.255.211";"{""Volume"": 19256, ""Protocole"": {""Autre"": {""Nombrein"": 164, ""Volumeout"": 9048, ""Nombreout"": 166, ""Volumein"": 8936}, ""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}, ""IMAPS"": {""Nombrein"": 9, ""Volumeout"": 594, ""Nombreout"": 11, ""Volumein"": 486}, ""LDAP"": {""Nombrein"": 1, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 54}}, ""id"": null}"
310;"208.235.59.226";"{""Volume"": 1344, ""Protocole"": {""HTTP"": {""Nombrein"": 15, ""Volumeout"": 510, ""Nombreout"": 9, ""Volumein"": 834}}, ""id"": null}"
311;"128.3.255.35";"{""Volume"": 3451604, ""Protocole"": {""Autre"": {""Nombrein"": 34106, ""Volumeout"": 1085424, ""Nombreout"": 16858, ""Volumein"": 2222640}, ""FTP"": {""Nombrein"": 28, ""Volumeout"": 1682, ""Nombreout"": 31, ""Volumein"": 1520}, ""HTTP"": {""Nombrein"": 662, ""Volumeout"": 28992, ""Nombreout"": 526, ""Volumein"": 35908}, ""SSH"": {""Nombrein"": 840, ""Volumeout"": 29700, ""Nombreout"": 550, ""Volumein"": 45360}, ""IMAPS"": {""Nombrein"": 3, ""Volumeout"": 216, ""Nombreout"": 4, ""Volumein"": 162}}}"
312;"128.3.255.34";"{""Volume"": 107120, ""Protocole"": {""Autre"": {""Nombrein"": 790, ""Volumeout"": 40092, ""Nombreout"": 742, ""Volumein"": 42668}, ""ICMP"": {""Nombrein"": 0, ""Volumeout"": 70, ""Nombreout"": 1, ""Volumein"": 0}, ""HTTP"": {""Nombrein"": 62, ""Volumeout"": 3010, ""Nombreout"": 55, ""Volumein"": 3376}, ""HTTPS"": {""Nombrein"": 183, ""Volumeout"": 7926, ""Nombreout"": 145, ""Volumein"": 9978}}, ""id"": null}"
313;"131.243.14.184";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
314;"128.3.255.31";"{""Volume"": 50846, ""Protocole"": {""Autre"": {""Nombrein"": 600, ""Volumeout"": 21902, ""Nombreout"": 491, ""Volumein"": 27852}, ""ICMP"": {""Nombrein"": 13, ""Volumeout"": 546, ""Nombreout"": 13, ""Volumein"": 546}}, ""id"": null}"
315;"128.3.70.204";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
316;"128.3.183.180";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
317;"131.243.147.43";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
318;"58.247.142.115";"{""Volume"": 552, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 220, ""Nombreout"": 4, ""Volumein"": 332}}, ""id"": null}"
319;"128.3.183.187";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
320;"58.247.142.118";"{""Volume"": 444, ""Protocole"": {""HTTP"": {""Nombrein"": 5, ""Volumeout"": 166, ""Nombreout"": 3, ""Volumein"": 278}}, ""id"": null}"
321;"131.243.219.216";"{""Volume"": 10752, ""Protocole"": {""Autre"": {""Nombrein"": 128, ""Volumeout"": 5376, ""Nombreout"": 128, ""Volumein"": 5376}}, ""id"": null}"
322;"220.139.132.165";"{""Volume"": 216, ""Protocole"": {""HTTP"": {""Nombrein"": 2, ""Volumeout"": 108, ""Nombreout"": 2, ""Volumein"": 108}}, ""id"": null}"
323;"131.243.126.41";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
324;"128.3.6.221";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
325;"131.243.87.149";"{""Volume"": 378, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 378, ""Nombreout"": 9, ""Volumein"": 0}}}"
326;"208.33.42.249";"{""Volume"": 634, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 356}}, ""id"": null}"
327;"204.52.85.246";"{""Volume"": 1042, ""Protocole"": {""HTTP"": {""Nombrein"": 8, ""Volumeout"": 602, ""Nombreout"": 11, ""Volumein"": 440}}, ""id"": null}"
328;"128.3.194.175";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
329;"128.3.194.177";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
330;"131.243.141.78";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
331;"118.177.98.7";"{""Volume"": 229666, ""Protocole"": {""HTTP"": {""Nombrein"": 1073, ""Volumeout"": 171668, ""Nombreout"": 3178, ""Volumein"": 57998}}, ""id"": null}"
332;"131.243.141.124";"{""Volume"": 2604, ""Protocole"": {""Autre"": {""Nombrein"": 28, ""Volumeout"": 1428, ""Nombreout"": 34, ""Volumein"": 1176}}}"
333;"131.243.100.105";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
334;"224.0.1.60";"{""Volume"": 592, ""Protocole"": {""Autre"": {""Nombrein"": 16, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 592}}, ""id"": null}"
335;"131.243.90.216";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
336;"192.132.95.80";"{""Volume"": 6270, ""Protocole"": {""HTTP"": {""Nombrein"": 47, ""Volumeout"": 3696, ""Nombreout"": 68, ""Volumein"": 2574}}, ""id"": null}"
337;"131.243.90.219";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
338;"207.235.225.4";"{""Volume"": 5560, ""Protocole"": {""HTTP"": {""Nombrein"": 50, ""Volumeout"": 2780, ""Nombreout"": 50, ""Volumein"": 2780}}, ""id"": null}"
339;"128.3.255.131";"{""Volume"": 1133094, ""Protocole"": {""HTTP"": {""Nombrein"": 22, ""Volumeout"": 1660, ""Nombreout"": 30, ""Volumein"": 1208}, ""Autre"": {""Nombrein"": 13484, ""Volumeout"": 384418, ""Nombreout"": 7123, ""Volumein"": 728084}, ""HTTPS"": {""Nombrein"": 102, ""Volumeout"": 4816, ""Nombreout"": 88, ""Volumein"": 5540}, ""LDAP"": {""Nombrein"": 16, ""Volumeout"": 1042, ""Nombreout"": 19, ""Volumein"": 880}, ""ICMP"": {""Nombrein"": 3, ""Volumeout"": 266, ""Nombreout"": 5, ""Volumein"": 126}, ""SMB"": {""Nombrein"": 43, ""Volumeout"": 2716, ""Nombreout"": 50, ""Volumein"": 2338}}}"
340;"131.243.12.208";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
341;"128.3.255.137";"{""Volume"": 84, ""Protocole"": {""ICMP"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}}, ""id"": null}"
342;"128.3.255.134";"{""Volume"": 5310, ""Protocole"": {""Autre"": {""Nombrein"": 49, ""Volumeout"": 2684, ""Nombreout"": 50, ""Volumein"": 2626}}}"
343;"128.3.208.57";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
344;"128.3.255.139";"{""Volume"": 315960, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 54, ""Nombreout"": 1, ""Volumein"": 54}, ""HTTP"": {""Nombrein"": 4031, ""Volumeout"": 80044, ""Nombreout"": 1478, ""Volumein"": 217902}, ""HTTPS"": {""Nombrein"": 224, ""Volumeout"": 5794, ""Nombreout"": 107, ""Volumein"": 12112}}, ""id"": 0}"
345;"131.243.140.142";"{""Volume"": 672, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 672, ""Nombreout"": 16, ""Volumein"": 0}}}"
348;"131.243.143.142";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 252, ""Nombreout"": 6, ""Volumein"": 0}}}"
349;"128.3.164.203";"{""Volume"": 10980, ""Protocole"": {""LDAP"": {""Nombrein"": 79, ""Volumeout"": 6678, ""Nombreout"": 123, ""Volumein"": 4302}}}"
350;"128.3.188.95";"{""Volume"": 740712, ""Protocole"": {""Autre"": {""Nombrein"": 16693, ""Volumeout"": 39606, ""Nombreout"": 943, ""Volumein"": 701106}}, ""id"": null}"
351;"56.81.30.25";"{""Volume"": 552, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 220, ""Nombreout"": 4, ""Volumein"": 332}}, ""id"": null}"
352;"128.3.208.188";"{""Volume"": 504, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 504, ""Nombreout"": 12, ""Volumein"": 0}}}"
353;"128.3.5.1";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
354;"131.243.140.105";"{""Volume"": 1083978, ""Protocole"": {""Autre"": {""Nombrein"": 6895, ""Volumeout"": 711648, ""Nombreout"": 13180, ""Volumein"": 372330}}, ""id"": null}"
355;"128.3.70.250";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
356;"128.3.4.200";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
357;"208.235.59.212";"{""Volume"": 3136, ""Protocole"": {""HTTP"": {""Nombrein"": 35, ""Volumeout"": 1190, ""Nombreout"": 21, ""Volumein"": 1946}}, ""id"": null}"
358;"58.247.192.138";"{""Volume"": 556, ""Protocole"": {""HTTP"": {""Nombrein"": 5, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 278}}, ""id"": null}"
359;"128.3.112.177";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
360;"58.247.192.137";"{""Volume"": 2748, ""Protocole"": {""HTTP"": {""Nombrein"": 22, ""Volumeout"": 1536, ""Nombreout"": 28, ""Volumein"": 1212}}, ""id"": null}"
361;"128.3.190.86";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
362;"131.243.170.109";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
363;"131.243.147.204";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
364;"131.243.93.106";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
365;"131.243.145.40";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 0}}}"
366;"131.243.91.237";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
367;"128.3.242.56";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
368;"131.243.91.161";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
369;"131.243.142.47";"{""Volume"": 294, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 294, ""Nombreout"": 7, ""Volumein"": 0}}}"
370;"58.159.178.131";"{""Volume"": 634, ""Protocole"": {""HTTP"": {""Nombrein"": 6, ""Volumeout"": 278, ""Nombreout"": 5, ""Volumein"": 356}}, ""id"": null}"
371;"131.243.219.74";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 84}}}"
372;"131.243.170.191";"{""Volume"": 2688, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 2688, ""Nombreout"": 64, ""Volumein"": 0}}}"
373;"131.243.143.231";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
374;"131.243.232.185";"{""Volume"": 252, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 252, ""Nombreout"": 6, ""Volumein"": 0}}}"
375;"131.243.140.242";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
376;"131.243.203.214";"{""Volume"": 168, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 168, ""Nombreout"": 4, ""Volumein"": 0}}}"
377;"131.243.91.193";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
378;"128.3.7.78";"{""Volume"": 378, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 378, ""Nombreout"": 9, ""Volumein"": 0}}}"
379;"128.3.161.177";"{""Volume"": 95016, ""Protocole"": {""Autre"": {""Nombrein"": 895, ""Volumeout"": 48266, ""Nombreout"": 923, ""Volumein"": 46750}}, ""id"": null}"
380;"59.69.194.65";"{""Volume"": 48254, ""Protocole"": {""HTTP"": {""Nombrein"": 223, ""Volumeout"": 36196, ""Nombreout"": 670, ""Volumein"": 12058}}, ""id"": null}"
381;"128.3.18.38";"{""Volume"": 84, ""Protocole"": {""Autre"": {""Nombrein"": 1, ""Volumeout"": 42, ""Nombreout"": 1, ""Volumein"": 42}}}"
382;"131.243.127.184";"{""Volume"": 840, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 420, ""Nombreout"": 10, ""Volumein"": 420}}, ""id"": null}"
383;"208.0.11.228";"{""Volume"": 13896, ""Protocole"": {""HTTP"": {""Nombrein"": 63, ""Volumeout"": 2416, ""Nombreout"": 44, ""Volumein"": 3482}, ""HTTPS"": {""Nombrein"": 64, ""Volumeout"": 4502, ""Nombreout"": 83, ""Volumein"": 3496}}, ""id"": null}"
384;"131.243.91.166";"{""Volume"": 336, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 336, ""Nombreout"": 8, ""Volumein"": 0}}}"
385;"128.3.211.230";"{""Volume"": 708, ""Protocole"": {""Autre"": {""Nombrein"": 2, ""Volumeout"": 84, ""Nombreout"": 2, ""Volumein"": 84}, ""SMB"": {""Nombrein"": 5, ""Volumeout"": 270, ""Nombreout"": 5, ""Volumein"": 270}}}"
386;"192.132.95.68";"{""Volume"": 1556, ""Protocole"": {""HTTP"": {""Nombrein"": 17, ""Volumeout"": 610, ""Nombreout"": 11, ""Volumein"": 946}}, ""id"": null}"
387;"128.3.255.255";"{""Volume"": 5334, ""Protocole"": {""Autre"": {""Nombrein"": 127, ""Volumeout"": 0, ""Nombreout"": 0, ""Volumein"": 5334}}, ""id"": null}"
388;"131.243.90.44";"{""Volume"": 210, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 210, ""Nombreout"": 5, ""Volumein"": 0}}}"
389;"131.243.84.56";"{""Volume"": 378, ""Protocole"": {""Autre"": {""Nombrein"": 0, ""Volumeout"": 378, ""Nombreout"": 9, ""Volumein"": 0}}}"
390;"128.3.255.73";"{""Volume"": 9828, ""Protocole"": {""Autre"": {""Nombrein"": 7, ""Volumeout"": 630, ""Nombreout"": 15, ""Volumein"": 294}, ""ICMP"": {""Nombrein"": 106, ""Volumeout"": 4452, ""Nombreout"": 106, ""Volumein"": 4452}}, ""id"": null}"
391;"128.3.255.71";"{""Volume"": 270, ""Protocole"": {""IMAP"": {""Nombrein"": 2, ""Volumeout"": 162, ""Nombreout"": 3, ""Volumein"": 108}}}"
392;"128.3.18.121";"{""Volume"": 1620, ""Protocole"": {""Autre"": {""Nombrein"": 10, ""Volumeout"": 1080, ""Nombreout"": 20, ""Volumein"": 540}}}"
