"id";"hostSrc";"hostDest";"portSrc";"portDest";"protocol"
3706;"118.177.98.7";"128.3.255.139";80;1057;"TCP"
3707;"128.3.255.131";"208.0.11.228";4003;443;"TCP"
3708;"128.3.164.15";"128.3.255.21";993;3024;"TCP"
3709;"128.3.161.46";"128.3.255.153";4860;161;"UDP"
3710;"206.52.21.224";"128.3.255.21";80;4444;"TCP"
3711;"128.3.255.187";"128.3.161.74";3015;524;"TCP"
3712;"128.3.255.49";"59.69.237.47";3668;80;"TCP"
3713;"128.3.255.49";"59.69.237.47";3552;80;"TCP"
3714;"206.52.21.224";"128.3.255.21";80;4443;"TCP"
3715;"59.69.237.47";"128.3.255.49";80;3676;"TCP"
3716;"131.243.103.13";"239.255.255.253";54285;427;"UDP"
3717;"128.3.255.131";"131.243.26.9";4021;1026;"TCP"
3718;"128.3.96.230";"128.3.255.220";4147;161;"UDP"
3719;"131.243.61.187";"239.255.255.253";61047;427;"UDP"
3720;"131.243.61.187";"239.255.255.253";61110;427;"UDP"
3721;"128.3.161.5";"128.3.255.149";3396;1150;"TCP"
3722;"128.3.161.5";"128.3.255.149";3396;1153;"TCP"
3723;"128.3.161.177";"128.3.255.241";1434;161;"UDP"
3724;"128.3.161.177";"128.3.255.229";4890;161;"UDP"
3725;"131.243.87.199";"128.3.255.28";5900;1935;"TCP"
3726;"131.243.26.18";"239.255.255.253";63051;427;"UDP"
3727;"128.3.161.177";"128.3.255.90";1599;161;"UDP"
3728;"128.3.255.189";"128.3.161.5";3877;3396;"TCP"
3729;"128.3.255.212";"196.119.124.204";4297;80;"TCP"
3730;"128.3.161.22";"128.3.255.31";864;515;"TCP"
3731;"131.243.61.187";"239.255.255.253";61123;427;"UDP"
3732;"128.3.255.139";"204.116.36.227";1074;80;"TCP"
3733;"131.243.103.106";"239.255.255.253";56002;427;"UDP"
3734;"128.3.255.49";"59.69.237.47";3523;80;"TCP"
3735;"128.3.255.35";"206.87.181.234";3194;80;"TCP"
3736;"128.3.255.21";"206.52.21.232";4442;443;"TCP"
3737;"128.3.255.49";"59.69.237.47";3631;80;"TCP"
3738;"128.3.255.98";"218.131.115.53";1445;80;"TCP"
3739;"208.235.59.212";"128.3.255.49";80;3896;"TCP"
3740;"208.235.59.212";"128.3.255.49";80;3892;"TCP"
3741;"128.3.164.191";"128.3.255.211";5730;3383;"TCP"
3742;"128.3.255.49";"59.69.237.47";3721;80;"TCP"
3743;"131.243.61.187";"239.255.255.253";61092;427;"UDP"
3744;"128.3.255.131";"128.3.161.197";139;2471;"TCP"
3745;"128.3.255.147";"128.3.188.158";427;50493;"UDP"
3746;"128.3.255.49";"59.69.237.47";3790;80;"TCP"
3747;"128.3.255.49";"58.247.242.225";3900;80;"TCP"
3748;"128.3.255.18";"128.3.161.182";2089;139;"TCP"
3749;"128.3.194.177";"239.255.255.253";50476;427;"UDP"
3750;"128.3.255.67";"128.3.164.248";2350;25;"TCP"
3751;"128.3.208.24";"239.255.255.253";49376;427;"UDP"
3752;"128.3.161.177";"128.3.255.90";1607;161;"UDP"
3753;"128.3.255.147";"128.3.38.185";427;59131;"UDP"
3754;"128.3.255.24";"128.3.2.67";1263;80;"TCP"
3755;"128.3.161.177";"128.3.255.90";1710;161;"UDP"
3756;"128.3.112.56";"239.255.255.253";60249;427;"UDP"
3757;"128.3.255.63";"128.3.161.230";3007;524;"TCP"
3758;"128.3.255.28";"58.159.178.131";1917;80;"TCP"
3759;"128.3.255.202";"131.243.141.187";1044;524;"TCP"
3760;"128.3.255.49";"58.247.242.225";3573;80;"TCP"
3761;"131.243.94.195";"239.255.255.253";64331;427;"UDP"
3762;"128.3.255.10";"131.243.142.214";1037;524;"TCP"
3763;"128.3.161.62";"128.3.255.98";1056;2967;"UDP"
3764;"128.3.255.139";"204.116.118.107";1038;80;"TCP"
3765;"128.3.255.84";"131.243.160.98";3220;7777;"TCP"
3766;"128.3.255.227";"131.243.219.216";137;137;"UDP"
3767;"128.3.255.49";"59.69.237.47";3850;80;"TCP"
3768;"131.243.94.195";"239.255.255.253";64378;427;"UDP"
3769;"128.3.255.90";"128.3.161.177";161;1614;"UDP"
3770;"128.3.255.90";"128.3.161.177";161;1615;"UDP"
3771;"128.3.255.90";"128.3.161.177";161;1616;"UDP"
3772;"128.3.255.90";"128.3.161.177";161;1617;"UDP"
3773;"128.3.255.90";"128.3.161.177";161;1610;"UDP"
3774;"128.3.161.5";"128.3.255.189";3396;3853;"TCP"
3775;"128.3.255.90";"128.3.161.177";161;1612;"UDP"
3776;"128.3.255.90";"128.3.161.177";161;1613;"UDP"
3777;"128.3.255.90";"128.3.161.177";161;1618;"UDP"
3778;"128.3.255.90";"128.3.161.177";161;1619;"UDP"
3779;"128.3.161.5";"128.3.255.189";3396;3858;"TCP"
3780;"128.3.255.21";"204.52.76.145";4438;80;"TCP"
3781;"131.243.104.180";"239.255.255.253";50329;427;"UDP"
3782;"128.3.255.10";"131.243.141.187";1036;524;"TCP"
3783;"128.3.255.189";"128.3.161.5";3928;3396;"TCP"
3784;"128.3.255.147";"224.0.1.22";427;427;"UDP"
3785;"128.3.255.49";"118.188.34.126";3940;80;"TCP"
3786;"128.3.255.34";"128.3.164.191";3444;5730;"TCP"
3787;"128.3.255.49";"59.69.237.47";3679;80;"TCP"
3788;"131.243.105.21";"239.255.255.253";53457;427;"UDP"
3789;"131.243.26.18";"239.255.255.253";63050;427;"UDP"
3790;"131.243.160.98";"128.3.255.35";7001;3039;"TCP"
3791;"128.3.161.177";"128.3.255.90";1726;161;"UDP"
3792;"128.3.255.47";"128.3.161.230";3011;524;"TCP"
3793;"128.3.255.189";"128.3.161.177";3874;3396;"TCP"
3794;"131.243.140.105";"128.3.255.224";524;3016;"TCP"
3795;"128.3.255.189";"128.3.161.177";3895;3396;"TCP"
3796;"131.243.94.195";"239.255.255.253";64342;427;"UDP"
3797;"131.243.87.149";"239.255.255.253";54380;427;"UDP"
3798;"128.3.161.177";"128.3.255.229";4872;161;"UDP"
3799;"128.3.161.252";"128.3.255.66";725;515;"TCP"
3800;"131.243.91.218";"239.255.255.253";50664;427;"UDP"
3801;"128.3.255.21";"204.52.78.117";4445;80;"TCP"
3802;"128.3.255.189";"128.3.161.5";3872;3396;"TCP"
3803;"128.3.255.147";"131.243.13.158";427;52114;"UDP"
3804;"131.243.93.244";"239.255.255.253";49247;427;"UDP"
3805;"128.3.255.189";"128.3.161.177";3995;3396;"TCP"
3806;"128.3.255.154";"128.3.190.145";11001;11001;"UDP"
3807;"128.3.255.172";"144.201.74.44";2098;80;"TCP"
3808;"131.243.141.187";"128.3.255.42";524;1034;"TCP"
3809;"128.3.161.177";"128.3.255.90";1719;161;"UDP"
3810;"128.3.255.189";"128.3.161.46";3936;3396;"TCP"
3811;"131.243.160.225";"128.3.255.35";80;3179;"TCP"
3812;"128.3.255.66";"128.3.161.252";515;736;"TCP"
3813;"128.3.161.5";"128.3.255.189";3396;3948;"TCP"
3814;"128.3.255.49";"59.69.237.47";3771;80;"TCP"
3815;"128.3.255.67";"128.3.164.194";1044;993;"TCP"
3816;"128.3.255.139";"59.69.192.211";1053;443;"TCP"
3817;"128.3.161.177";"128.3.255.189";3396;3959;"TCP"
3818;"128.3.255.172";"199.237.165.92";2105;80;"TCP"
3819;"128.3.161.177";"128.3.255.189";3396;3955;"TCP"
3820;"128.3.255.189";"128.3.161.5";3967;3396;"TCP"
3821;"128.3.161.177";"128.3.255.189";3396;3950;"TCP"
3822;"128.3.255.189";"128.3.161.177";3870;3396;"TCP"
3823;"221.58.33.174";"128.3.255.172";80;2100;"TCP"
3824;"131.243.61.187";"239.255.255.253";61139;427;"UDP"
3825;"128.3.255.49";"58.68.205.25";3953;80;"TCP"
3826;"128.3.161.5";"128.3.255.189";3396;3942;"TCP"
3827;"128.3.255.31";"128.3.161.22";515;906;"TCP"
3828;"131.243.170.173";"239.255.255.253";50342;427;"UDP"
3829;"131.243.88.197";"239.255.255.253";50651;427;"UDP"
3830;"128.3.161.165";"128.3.255.24";524;1110;"TCP"
3831;"128.3.255.49";"204.52.76.145";3894;80;"TCP"
3832;"128.3.161.5";"128.3.255.189";3396;3832;"TCP"
3833;"208.235.59.226";"128.3.255.21";80;4440;"TCP"
3834;"58.247.242.225";"128.3.255.49";80;3900;"TCP"
3835;"131.243.84.56";"239.255.255.253";54381;427;"UDP"
3836;"58.247.242.225";"128.3.255.49";80;3906;"TCP"
3837;"128.3.255.49";"59.69.237.47";3681;80;"TCP"
3838;"205.0.3.110";"128.3.255.49";80;3504;"TCP"
3839;"128.3.164.194";"128.3.255.67";143;2348;"TCP"
3840;"128.3.161.197";"128.3.255.131";139;4011;"TCP"
3841;"128.3.161.252";"128.3.255.66";988;515;"TCP"
3842;"58.247.242.225";"128.3.255.49";80;3584;"TCP"
3843;"128.3.255.189";"128.3.161.5";3873;3396;"TCP"
3844;"128.3.255.49";"59.69.237.47";3841;80;"TCP"
3845;"131.243.140.86";"128.3.255.10";524;1059;"TCP"
3846;"128.3.255.139";"204.116.36.227";1065;80;"TCP"
3847;"128.3.161.177";"128.3.255.229";4910;161;"UDP"
3848;"128.3.161.177";"128.3.255.90";1608;161;"UDP"
3849;"131.243.61.187";"239.255.255.253";61127;427;"UDP"
3850;"59.69.237.47";"128.3.255.49";80;3529;"TCP"
3851;"59.69.237.47";"128.3.255.49";80;3528;"TCP"
3852;"59.69.237.47";"128.3.255.49";80;3839;"TCP"
3853;"59.69.237.47";"128.3.255.49";80;3838;"TCP"
3854;"59.69.237.47";"128.3.255.49";80;3525;"TCP"
3855;"59.69.237.47";"128.3.255.49";80;3527;"TCP"
3856;"128.3.112.228";"239.255.255.253";57303;427;"UDP"
3857;"59.69.237.47";"128.3.255.49";80;3521;"TCP"
3858;"59.69.237.47";"128.3.255.49";80;3520;"TCP"
3859;"59.69.237.47";"128.3.255.49";80;3523;"TCP"
3860;"59.69.237.47";"128.3.255.49";80;3522;"TCP"
3861;"128.3.255.189";"128.3.161.177";3975;3396;"TCP"
3862;"128.3.255.49";"208.166.54.108";3943;80;"TCP"
3863;"128.3.255.108";"131.243.140.105";1036;524;"TCP"
3864;"128.3.161.177";"128.3.255.90";1694;161;"UDP"
3865;"128.3.161.177";"128.3.255.241";1420;161;"UDP"
3866;"131.243.160.98";"128.3.255.99";7777;3178;"TCP"
3867;"131.243.63.143";"239.255.255.253";63610;427;"UDP"
3868;"59.69.237.47";"128.3.255.49";80;3789;"TCP"
3869;"59.69.237.47";"128.3.255.49";80;3788;"TCP"
3870;"131.243.88.197";"239.255.255.253";49164;427;"UDP"
3871;"128.3.255.139";"59.69.192.211";1055;443;"TCP"
3872;"59.69.237.47";"128.3.255.49";80;3781;"TCP"
3873;"59.69.237.47";"128.3.255.49";80;3780;"TCP"
3874;"59.69.237.47";"128.3.255.49";80;3783;"TCP"
3875;"59.69.237.47";"128.3.255.49";80;3782;"TCP"
3876;"59.69.237.47";"128.3.255.49";80;3785;"TCP"
3877;"59.69.237.47";"128.3.255.49";80;3784;"TCP"
3878;"59.69.237.47";"128.3.255.49";80;3787;"TCP"
3879;"59.69.237.47";"128.3.255.49";80;3786;"TCP"
3880;"59.69.237.47";"128.3.255.49";80;3657;"TCP"
3881;"59.69.237.47";"128.3.255.49";80;3656;"TCP"
3882;"59.69.237.47";"128.3.255.49";80;3655;"TCP"
3883;"59.69.237.47";"128.3.255.49";80;3654;"TCP"
3884;"59.69.237.47";"128.3.255.49";80;3652;"TCP"
3885;"128.3.255.49";"59.69.237.47";3814;80;"TCP"
3886;"128.3.255.211";"128.3.161.5";3397;3396;"TCP"
3887;"59.69.237.47";"128.3.255.49";80;3659;"TCP"
3888;"59.69.237.47";"128.3.255.49";80;3658;"TCP"
3889;"128.3.161.5";"128.3.255.149";3396;1146;"TCP"
3890;"128.3.161.5";"128.3.255.149";3396;1147;"TCP"
3891;"128.3.161.5";"128.3.255.149";3396;1144;"TCP"
3892;"128.3.161.5";"128.3.255.149";3396;1145;"TCP"
3893;"128.3.255.98";"131.243.140.156";1482;445;"TCP"
3894;"128.3.161.5";"128.3.255.149";3396;1143;"TCP"
3895;"128.3.255.139";"118.177.98.7";1062;80;"TCP"
3896;"131.243.61.187";"239.255.255.253";61057;427;"UDP"
3897;"128.3.161.5";"128.3.255.149";3396;1148;"TCP"
3898;"128.3.161.5";"128.3.255.149";3396;1149;"TCP"
3899;"128.3.161.22";"128.3.255.66";800;515;"TCP"
3900;"128.3.255.220";"128.3.96.230";161;4656;"UDP"
3901;"128.3.242.89";"239.255.255.253";50143;427;"UDP"
3902;"128.3.255.154";"131.243.89.235";11001;11001;"UDP"
3903;"128.3.255.49";"204.52.77.153";3351;80;"TCP"
3904;"131.243.62.217";"239.255.255.253";51289;427;"UDP"
3905;"128.3.255.154";"128.55.92.244";11001;11001;"UDP"
3906;"128.3.161.22";"128.3.255.66";1003;515;"TCP"
3907;"131.243.89.235";"128.3.255.154";11001;11001;"UDP"
3908;"128.3.255.42";"58.247.242.225";3411;80;"TCP"
3909;"128.3.255.67";"128.3.164.194";2335;993;"TCP"
3910;"128.3.255.49";"59.69.237.47";3851;80;"TCP"
3911;"128.3.255.75";"128.3.161.230";1035;524;"TCP"
3912;"128.3.255.71";"128.3.164.15";1221;143;"TCP"
3913;"131.243.140.86";"128.3.255.21";524;3453;"TCP"
3914;"128.3.255.49";"59.69.237.47";3761;80;"TCP"
3915;"128.3.255.21";"205.0.3.139";4437;80;"TCP"
3916;"131.243.61.70";"239.255.255.253";51667;427;"UDP"
3917;"128.3.209.68";"239.255.255.253";50456;427;"UDP"
3918;"131.243.84.56";"239.255.255.253";54380;427;"UDP"
3919;"131.243.142.214";"128.3.255.21";524;3014;"TCP"
3920;"128.3.161.46";"128.3.255.153";4865;161;"UDP"
3921;"128.3.255.49";"59.69.237.47";3858;80;"TCP"
3922;"128.3.18.218";"224.0.1.22";1040;427;"UDP"
3923;"128.3.5.67";"239.255.255.253";49560;427;"UDP"
3924;"128.3.161.177";"128.3.255.90";1594;161;"UDP"
3925;"128.3.255.154";"128.55.211.71";11001;11001;"UDP"
3926;"128.3.255.49";"208.166.54.108";3907;80;"TCP"
3927;"128.3.161.230";"128.3.255.47";524;3010;"TCP"
3928;"128.3.255.172";"131.243.142.214";1044;524;"TCP"
3929;"131.243.141.124";"128.3.255.229";2715;161;"UDP"
3930;"128.3.255.47";"131.243.160.98";3727;7777;"TCP"
3931;"128.3.255.241";"128.3.161.177";161;1433;"UDP"
3932;"128.3.255.49";"59.69.237.47";3759;80;"TCP"
3933;"128.3.161.177";"128.3.255.241";1424;161;"UDP"
3934;"131.243.63.143";"239.255.255.253";63683;427;"UDP"
3935;"128.3.38.185";"239.255.255.253";59120;427;"UDP"
3936;"131.243.142.214";"128.3.255.243";524;1033;"TCP"
3937;"59.69.192.211";"128.3.255.139";80;1046;"TCP"
3938;"59.69.192.211";"128.3.255.139";80;1045;"TCP"
3939;"59.69.192.211";"128.3.255.139";80;1044;"TCP"
3940;"128.3.23.58";"239.255.255.253";51104;427;"UDP"
3941;"59.69.192.211";"128.3.255.139";80;1048;"TCP"
3942;"128.3.255.21";"207.235.151.13";4446;80;"TCP"
3943;"128.3.255.202";"128.3.161.182";138;138;"UDP"
3944;"131.243.106.131";"239.255.255.253";49176;427;"UDP"
3945;"131.243.100.120";"239.255.255.253";61514;427;"UDP"
3946;"128.55.240.23";"128.3.255.154";11001;11001;"UDP"
3947;"128.3.255.73";"128.3.96.230";161;4862;"UDP"
3948;"128.3.255.149";"128.3.161.5";1150;3396;"TCP"
3949;"128.3.255.212";"196.119.124.204";4300;80;"TCP"
3950;"128.3.255.241";"128.3.161.22";515;874;"TCP"
3951;"128.3.161.177";"128.3.255.229";4894;161;"UDP"
3952;"128.3.161.46";"128.3.255.194";4080;161;"UDP"
3953;"128.3.211.136";"239.255.255.253";51473;427;"UDP"
3954;"128.3.255.49";"205.0.3.110";3688;80;"TCP"
3955;"128.3.161.5";"128.3.255.189";3396;3868;"TCP"
3956;"128.3.255.49";"58.247.202.26";3826;80;"TCP"
3957;"128.3.161.177";"128.3.255.211";3396;3391;"TCP"
3958;"128.3.161.5";"128.3.255.189";3396;3862;"TCP"
3959;"128.3.161.177";"128.3.255.211";3396;3393;"TCP"
3960;"128.3.161.177";"128.3.255.211";3396;3392;"TCP"
3961;"128.3.161.177";"128.3.255.211";3396;3395;"TCP"
3962;"128.3.161.177";"128.3.255.211";3396;3396;"TCP"
3963;"131.243.142.214";"128.3.255.108";524;1040;"TCP"
3964;"128.3.255.28";"128.3.164.194";1913;993;"TCP"
3965;"128.3.255.186";"128.3.161.74";1065;524;"TCP"
3966;"128.3.63.83";"239.255.255.253";49339;427;"UDP"
3967;"128.3.161.177";"128.3.255.90";1612;161;"UDP"
3968;"59.69.237.47";"128.3.255.49";80;3560;"TCP"
3969;"204.52.77.121";"128.3.255.49";80;3934;"TCP"
3970;"128.3.255.34";"131.243.140.86";3021;524;"TCP"
3971;"128.3.255.24";"128.3.161.223";1273;139;"TCP"
3972;"128.3.255.66";"128.3.161.252";515;745;"TCP"
3973;"213.221.231.81";"128.3.255.202";4370;1027;"UDP"
3974;"131.243.60.126";"224.0.1.22";1040;427;"UDP"
3975;"128.3.161.46";"128.3.255.189";3396;3941;"TCP"
3976;"128.3.161.46";"128.3.255.189";3396;3946;"TCP"
3977;"131.243.141.187";"128.3.255.224";524;3014;"TCP"
3978;"131.243.88.197";"239.255.255.253";50627;427;"UDP"
3979;"128.3.161.182";"128.3.255.202";138;138;"UDP"
3980;"208.235.59.212";"128.3.255.172";80;2049;"TCP"
3981;"128.3.4.223";"239.255.255.253";49170;427;"UDP"
3982;"128.3.161.177";"128.3.255.189";3396;3949;"TCP"
3983;"131.243.88.252";"239.255.255.253";49939;427;"UDP"
3984;"128.3.161.177";"128.3.255.189";3396;3944;"TCP"
3985;"128.3.161.177";"128.3.255.189";3396;3945;"TCP"
3986;"131.243.103.106";"239.255.255.253";56010;427;"UDP"
3987;"131.243.141.187";"128.3.255.98";524;1054;"TCP"
3988;"128.3.255.49";"59.69.237.47";3775;80;"TCP"
3989;"128.3.255.49";"59.69.237.47";3642;80;"TCP"
3990;"128.3.255.49";"59.69.237.47";3716;80;"TCP"
3991;"128.3.255.147";"131.243.88.197";427;49169;"UDP"
3992;"128.3.255.154";"128.3.188.183";11001;11001;"UDP"
3993;"131.243.87.149";"239.255.255.253";54381;427;"UDP"
3994;"128.3.255.31";"128.3.161.22";515;1015;"TCP"
3995;"128.3.161.177";"128.3.255.90";1609;161;"UDP"
3996;"128.3.255.172";"118.147.64.199";2047;80;"TCP"
3997;"128.3.255.189";"128.3.161.177";3984;3396;"TCP"
3998;"128.3.255.139";"59.69.192.211";1054;80;"TCP"
3999;"128.3.255.66";"128.3.161.252";161;1031;"UDP"
4000;"128.3.255.187";"131.243.140.86";3551;524;"TCP"
4001;"128.3.255.49";"208.166.54.108";3811;80;"TCP"
4002;"58.247.242.225";"128.3.255.49";80;3573;"TCP"
4003;"131.243.142.214";"128.3.255.34";524;3019;"TCP"
4004;"128.3.255.73";"128.3.96.230";161;1367;"UDP"
4005;"128.3.161.177";"128.3.255.90";1688;161;"UDP"
4006;"128.3.161.252";"128.3.255.66";1031;161;"UDP"
4007;"59.69.237.47";"128.3.255.49";80;3538;"TCP"
4008;"59.69.237.47";"128.3.255.49";80;3539;"TCP"
4009;"128.3.191.53";"239.255.255.253";63177;427;"UDP"
4010;"59.69.237.47";"128.3.255.49";80;3824;"TCP"
4011;"59.69.237.47";"128.3.255.49";80;3825;"TCP"
4012;"59.69.237.47";"128.3.255.49";80;3530;"TCP"
4013;"59.69.237.47";"128.3.255.49";80;3531;"TCP"
4014;"59.69.237.47";"128.3.255.49";80;3820;"TCP"
4015;"59.69.237.47";"128.3.255.49";80;3821;"TCP"
4016;"59.69.237.47";"128.3.255.49";80;3822;"TCP"
4017;"131.243.10.34";"239.255.255.253";53417;427;"UDP"
4018;"128.3.161.177";"128.3.255.90";1569;161;"UDP"
4019;"128.3.255.227";"131.243.140.86";1075;524;"TCP"
4020;"128.3.255.212";"128.3.161.223";4305;139;"TCP"
4021;"131.243.14.18";"239.255.255.253";64106;427;"UDP"
4022;"128.3.255.99";"131.243.160.98";3182;7777;"TCP"
4023;"131.243.103.13";"239.255.255.253";54272;427;"UDP"
4024;"59.69.237.47";"128.3.255.49";80;3796;"TCP"
4025;"128.3.255.49";"59.69.237.47";3520;80;"TCP"
4026;"59.69.237.47";"128.3.255.49";80;3794;"TCP"
4027;"59.69.237.47";"128.3.255.49";80;3795;"TCP"
4028;"59.69.237.47";"128.3.255.49";80;3792;"TCP"
4029;"128.3.255.49";"59.69.237.47";3854;80;"TCP"
4030;"59.69.237.47";"128.3.255.49";80;3790;"TCP"
4031;"59.69.237.47";"128.3.255.49";80;3791;"TCP"
4032;"128.3.255.66";"128.3.161.22";161;1032;"UDP"
4033;"59.69.237.47";"128.3.255.49";80;3799;"TCP"
4034;"128.3.255.134";"131.243.160.132";1043;1521;"TCP"
4035;"128.3.161.177";"128.3.255.90";1695;161;"UDP"
4036;"128.3.255.24";"128.3.162.119";1275;139;"TCP"
4037;"128.3.255.189";"128.3.161.177";3845;3396;"TCP"
4038;"128.3.255.49";"59.69.237.47";3488;80;"TCP"
4039;"128.3.255.241";"128.3.161.22";515;1021;"TCP"
4040;"59.69.237.47";"128.3.255.49";80;3645;"TCP"
4041;"128.3.255.49";"59.69.237.47";3530;80;"TCP"
4042;"59.69.237.47";"128.3.255.49";80;3647;"TCP"
4043;"59.69.237.47";"128.3.255.49";80;3640;"TCP"
4044;"59.69.237.47";"128.3.255.49";80;3641;"TCP"
4045;"59.69.237.47";"128.3.255.49";80;3642;"TCP"
4046;"59.69.237.47";"128.3.255.49";80;3643;"TCP"
4047;"128.3.255.212";"196.119.124.204";4304;80;"TCP"
4048;"59.69.237.47";"128.3.255.49";80;3648;"TCP"
4049;"59.69.237.47";"128.3.255.49";80;3649;"TCP"
4050;"131.243.141.124";"128.3.255.229";2693;161;"UDP"
4051;"128.3.255.172";"208.235.59.212";2075;80;"TCP"
4052;"128.3.255.49";"59.69.237.47";3622;80;"TCP"
4053;"128.3.255.134";"131.243.160.216";3236;1521;"TCP"
4054;"128.3.255.47";"131.243.160.98";3718;7777;"TCP"
4055;"128.3.209.215";"239.255.255.253";54530;427;"UDP"
4056;"128.3.255.189";"128.3.161.5";3998;3396;"TCP"
4057;"128.3.255.49";"59.69.237.47";3736;80;"TCP"
4058;"128.3.161.193";"128.3.255.106";524;1084;"TCP"
4059;"128.3.255.10";"128.3.148.148";1094;8001;"TCP"
4060;"128.3.255.49";"204.52.85.255";3888;80;"TCP"
4061;"131.243.103.13";"239.255.255.253";54311;427;"UDP"
4062;"131.243.219.179";"239.255.255.253";50135;427;"UDP"
4063;"128.3.255.98";"218.131.115.53";1446;80;"TCP"
4064;"128.3.255.66";"128.3.161.252";515;930;"TCP"
4065;"205.0.3.110";"128.3.255.49";80;3860;"TCP"
4066;"128.3.255.28";"204.119.192.249";1929;80;"TCP"
4067;"128.3.194.57";"239.255.255.253";54208;427;"UDP"
4068;"128.3.161.230";"128.3.255.42";524;1029;"TCP"
4069;"128.3.255.189";"128.3.161.5";3978;3396;"TCP"
4070;"131.243.63.143";"239.255.255.253";63611;427;"UDP"
4071;"128.3.255.106";"128.3.161.74";1057;524;"TCP"
4072;"128.3.255.49";"59.69.237.47";3838;80;"TCP"
4073;"128.3.255.139";"204.116.99.131";1041;80;"TCP"
4074;"128.3.255.49";"118.176.235.30";3594;80;"TCP"
4075;"128.3.255.42";"118.181.16.171";3402;554;"TCP"
4076;"128.3.255.134";"131.243.140.105";1037;524;"TCP"
4077;"131.243.140.20";"128.3.255.24";138;138;"UDP"
4078;"128.3.255.49";"59.69.237.47";3843;80;"TCP"
4079;"131.243.141.124";"128.3.255.229";2708;161;"UDP"
4080;"128.3.112.228";"239.255.255.253";57300;427;"UDP"
4081;"128.3.255.189";"128.3.161.177";3915;3396;"TCP"
4082;"128.3.255.224";"131.243.160.98";4163;7777;"TCP"
4083;"213.221.231.81";"128.3.255.202";3805;1026;"UDP"
4084;"128.3.161.252";"128.3.255.31";768;515;"TCP"
4085;"128.3.255.172";"196.176.15.233";2106;80;"TCP"
4086;"128.3.255.189";"128.3.161.5";3938;3396;"TCP"
4087;"128.3.161.46";"128.3.255.153";4866;161;"UDP"
4088;"128.3.255.49";"59.69.237.47";3744;80;"TCP"
4089;"131.243.105.244";"239.255.255.253";49175;427;"UDP"
4090;"128.3.255.24";"131.243.140.20";1251;139;"TCP"
4091;"59.69.192.211";"128.3.255.139";80;1051;"TCP"
4092;"59.69.192.211";"128.3.255.139";80;1052;"TCP"
4093;"131.243.61.70";"239.255.255.253";51664;427;"UDP"
4094;"128.3.255.67";"208.166.7.212";2361;80;"TCP"
4095;"128.3.255.49";"59.69.237.47";3779;80;"TCP"
4096;"128.3.112.228";"239.255.255.253";57299;427;"UDP"
4097;"128.3.255.49";"59.69.237.47";3487;80;"TCP"
4098;"131.243.63.143";"239.255.255.253";63574;427;"UDP"
4099;"128.3.255.241";"128.3.161.22";515;866;"TCP"
4100;"128.3.255.49";"59.69.237.47";3777;80;"TCP"
4101;"131.243.103.13";"239.255.255.253";54283;427;"UDP"
4102;"128.3.255.202";"128.3.164.194";1069;143;"TCP"
4103;"128.3.161.223";"128.3.255.181";139;3107;"TCP"
4104;"128.3.255.34";"131.243.160.69";3454;443;"TCP"
4105;"128.3.255.35";"131.243.160.225";3180;80;"TCP"
4106;"128.3.161.5";"128.3.255.189";3396;3878;"TCP"
4107;"128.3.161.177";"128.3.255.211";3396;3389;"TCP"
4108;"128.3.161.177";"128.3.255.211";3396;3387;"TCP"
4109;"128.3.161.5";"128.3.255.189";3396;3877;"TCP"
4110;"128.3.255.21";"128.3.164.15";3024;993;"TCP"
4111;"128.3.161.5";"128.3.255.189";3396;3872;"TCP"
4112;"128.3.161.177";"128.3.255.229";4871;161;"UDP"
4113;"128.3.255.139";"204.116.36.227";1067;80;"TCP"
4114;"131.243.26.9";"128.3.255.106";445;1936;"TCP"
4115;"128.3.255.189";"128.3.161.177";3925;3396;"TCP"
4116;"128.3.255.28";"128.3.164.194";1063;993;"TCP"
4117;"128.3.255.212";"196.119.124.204";4299;80;"TCP"
4118;"204.52.77.121";"128.3.255.49";80;3926;"TCP"
4119;"128.3.255.66";"128.3.161.252";515;755;"TCP"
4120;"128.3.255.98";"128.3.161.193";1081;524;"TCP"
4121;"128.3.161.46";"128.3.255.189";3396;3951;"TCP"
4122;"128.3.255.229";"128.3.161.177";161;4914;"UDP"
4123;"128.3.255.49";"59.69.237.47";3648;80;"TCP"
4124;"131.243.88.197";"239.255.255.253";49169;427;"UDP"
4125;"128.3.161.46";"128.3.255.189";3396;3956;"TCP"
4126;"131.243.141.124";"128.3.255.229";2700;161;"UDP"
4127;"128.3.255.224";"131.243.140.105";3016;524;"TCP"
4128;"128.3.255.49";"58.247.198.248";3882;80;"TCP"
4129;"128.3.255.172";"219.11.207.195";2067;80;"TCP"
4130;"131.243.61.70";"239.255.255.253";51662;427;"UDP"
4131;"128.3.161.177";"128.3.255.189";3396;3970;"TCP"
4132;"128.3.161.177";"128.3.255.189";3396;3975;"TCP"
4133;"128.3.161.177";"128.3.255.189";3396;3974;"TCP"
4134;"131.243.146.80";"239.255.255.253";49311;427;"UDP"
4135;"128.3.161.177";"128.3.255.189";3396;3979;"TCP"
4136;"128.3.255.220";"128.3.96.230";161;2206;"UDP"
4137;"128.3.161.46";"128.3.255.153";4868;161;"UDP"
4138;"128.3.161.46";"128.3.255.194";4089;161;"UDP"
4139;"128.3.255.49";"59.69.237.47";3510;80;"TCP"
